title,company,location,link,description,searched_for,experience_level_filter,days_back,scraped_at
Machine Learning Intern,UM IT Solutions,India,https://in.linkedin.com/jobs/view/machine-learning-intern-at-um-it-solutions-4311249542?position=2&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=al2%2B0l67CNLZHUgWKRRTqw%3D%3D,"Machine Learning Intern (Paid)Company: Unified MentorLocation: RemoteDuration: 3 monthsOpportunity: Full-time based on performance, with Certificate of InternshipApplication Deadline: 09th October 2025About Unified MentorUnified Mentor provides students and graduates with hands-on learning opportunities and career growth in Machine Learning and Data Science.Role OverviewAs a Machine Learning Intern, you will work on real-world projects, enhancing your practical skills in data analysis and model development.Responsibilities✅ Design, test, and optimize machine learning models✅ Analyze and preprocess datasets✅ Develop algorithms and predictive models✅ Use tools like TensorFlow, PyTorch, and Scikit-learn✅ Document findings and create reportsRequirements🎓 Enrolled in or a graduate of a relevant program (Computer Science, AI, Data Science, or related field)🧠 Knowledge of machine learning concepts and algorithms💻 Proficiency in Python or R (preferred)🤝 Strong analytical and teamwork skillsBenefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based) (Paid)✔ Hands-on machine learning experience✔ Internship Certificate & Letter of Recommendation✔ Real-world project contributions for your portfolioEqual OpportunityUnified Mentor is an equal-opportunity employer, welcoming candidates from all backgrounds.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:12:25
Machine Learning Intern,UM IT Solutions,India,https://in.linkedin.com/jobs/view/machine-learning-intern-at-um-it-solutions-4312011506?position=3&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=f1gC4yb4JJO9S12b1kzHbw%3D%3D,"Machine Learning Intern (Paid)Company: WebBoost Solutions by UMLocation: RemoteDuration: 3 monthsOpportunity: Full-time based on performance, with a Certificate of InternshipApplication Deadline: 09th October 2025About WebBoost Solutions by UMWebBoost Solutions by UM provides students and graduates with hands-on learning and career growth opportunities in machine learning and data science.Role OverviewAs a Machine Learning Intern, you’ll work on real-world projects, gaining practical experience in machine learning and data analysis.Responsibilities✅ Design, test, and optimize machine learning models.✅ Analyze and preprocess datasets.✅ Develop algorithms and predictive models for various applications.✅ Use tools like TensorFlow, PyTorch, and Scikit-learn.✅ Document findings and create reports to present insights.Requirements🎓 Enrolled in or graduate of a relevant program (AI, ML, Data Science, Computer Science, or related field)📊 Knowledge of machine learning concepts and algorithms.🐍 Proficiency in Python or R (preferred).🤝 Strong analytical and teamwork skills.Benefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based) (Paid)✔ Practical machine learning experience.✔ Internship Certificate & Letter of Recommendation.✔ Build your portfolio with real-world projects.How to Apply📩 Submit your application by 09th October 2025 with the subject: ""Machine Learning Intern Application"".Equal OpportunityWebBoost Solutions by UM is an equal opportunity employer, welcoming candidates from all backgrounds.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:12:32
Social Media Marketing Intern,Move ai,"Faridabad, Haryana, India",https://in.linkedin.com/jobs/view/social-media-marketing-intern-at-move-ai-4311243908?position=4&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=AtNnk7M6v%2FcwcJ9n%2B9h4Wg%3D%3D,"Company Description MOVE AI is an innovative Artificial Intelligence (AI) and automation platform designed to simplify and streamline business operations. By leveraging cutting-edge AI and Machine Learning (ML) technologies, MOVE AI enables organizations to automate repetitive tasks, enhance efficiency, and drive growth. With its scalable and customizable solutions, MOVE AI helps businesses across various industries transform their operations, reduce costs, and improve productivity. Role Description This is an internship role for a Social Media Marketing Intern. The Social Media Marketing Intern will be responsible for creating and managing social media content, developing digital marketing strategies, and assisting with overall marketing efforts. This is a hybrid role located in Faridabad, with some work from home allowed. Qualifications Social Media Marketing and Digital Marketing skillsSocial Media Content Creation and Communication skillsMarketing knowledgeStrong written and verbal communication skillsAbility to work independently and in a team environmentProficiency in social media platforms and toolBe up to dates about on going trends



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:12:42
Software Development Engineer Intern,HackerRank,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/software-development-engineer-intern-at-hackerrank-4306187935?position=5&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=RMSCaKu8%2FVrd6Mvon0YNRQ%3D%3D,"At HackerRank, we are on a mission to change the world to value skills over pedigree. We are a high-performing, mission-driven team that truly, madly, deeply cares about what we do. We don’t see velocity and quality as tradeoffs; both matter. If you take pride in high-impact work and thrive in a driven team, HackerRank is where you belong.Duration: 6 months (Jan-June 2026). Apply only if you are available full-time to work from our Bengaluru office for the entire duration.About The RoleWe’re looking for ambitious Software Development Interns who love writing clean, impactful code that other developers will actually use. You won’t shadow from the sidelines; you’ll actually design features, push production code, and solve problems that touch millions of developers every day. Your work will directly shape how developers learn, get hired, and grow their careers. This is a hands-on, high-impact, six-month sprint. It’s your chance to sharpen your engineering chops, collaborate with world-class mentors, and leave with a body of work that’s unmistakably yours.What You’ll DoFrom day one, you’ll be treated as a full member of the engineering team. Expect to:Own full-stack slices end-to-end- ideate, prototype, code, test, and launch production features.Tackle scale and performance- reduce latency, harden reliability, and optimize systems for real traffic.Prototype boldly and iterate rapidly- validate ideas with metrics, roll out experiments, and pivot fast.Push improvements constantly.Collaborate with product, design, and QA and participate in planning, specs, and reviews.Who You AreYou’re a pragmatic engineer who is inquisitive, hungry to learn and obsessed with craftSolid foundations in data structures and algorithms.Fluent in at least one modern language and committed to readable, maintainable code.Understanding of APIs, web services, and databases.A clear communicator and collaborative problem-solver who owns work end-to-end.Deeply care about your work and think beyond coding to product impact.An active contributor to open-source projects.Even better if you haveSide projects, open-source contributions, hackathon wins, or technical writing that show curiosity and impact.Practical experience using AI/ML tools or integrating LLMs into product flows.A smart sense of how to apply AI to your work.Knowledge of performance tuning, caching, and profiling.Previous internship or coding-challenge experience.How You’ll Grow HereWe treat interns like product engineers - you’ll be mentored, visible, and trusted with real responsibilities:Dedicated 1:1 mentorship with a senior engineer who guides your roadmap and craft.Ship features and improvements to production quickly- often in your very first month.Competitive stipend, insurance, two-way travel, and reimbursements.Learn how business goals connect to everything you build by the way of weekly company updates from leadership.Cross-team pairing and exposure to engineering, design, and product leaders.Public spotlight for your batch’s projects- every intern class since 2018 has a dedicated page on our site.Strong performers are fast-tracked for return offers or full-time roles.Past intern storiesWe want every intern to have a place in HackerRank’s story - that’s why we've kept a dedicated page for every intern batch since 2018, and yours will live on our website forever too. Check out what past interns built: 2025, 2024, 2022, 2021, 2018 and more.Hear From Previous InternsIshan (SDE Intern, 2021), Abhishek (SDE Intern, 2021), Adyasha (SDE Intern, 2021), Sindhu (SDE Intern, 2024), Khushboo (SDE Intern, 2024), Priya (SDE Intern, 2023).Interview prepWe know interviews can feel overwhelming, so we’ve created an Interview Prep Guide just for you. It walks you through the entire process, with tips and examples to help you put your best foot forward. Make sure to read it before you start!You can also try our Hiring Agent, a smart tool that shows how your resume stacks up on our evaluation grid. We highly encourage you to run your resume through it before applying, it’s a great way to spot strengths and gaps early.Insider tip: Want extra brownie points? Contribute to our GitHub project. Fork it, fix bugs, improve features, or suggest smarter ways to build. We actively look at contributions, and it’s one of the best ways to get noticed and even fast-tracked in the interview process.All the best!! We can't wait to see your application. Apply now!Got questions? Email internship-queries@hackerrank.com and you’ll hear from us soon.Want to learn more about HackerRank? Check out HackerRank.com to explore our products, solutions and resources, and dive into our story and mission here.HackerRank is a proud equal employment opportunity and affirmative action employer. We provide equal opportunity to everyone for employment based on individual performance and qualification. We never discriminate based on race, religion, national origin, gender identity or expression, sexual orientation, age, marital, veteran, or disability status. All your information will be kept confidential according to EEO guidelines.Linkedin |X | Blog | Instagram | Life@HackerRank|Notice To Prospective HackerRank Job ApplicantsOur Recruiters use @hackerrank.com email addresses.We never ask for payment or credit check information to apply, interview, or work here.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:12:53
Software Engineer Intern (Frontend),PharmEasy,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/software-engineer-intern-frontend-at-pharmeasy-4309726517?position=6&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=VAVLxecm9uHB3tfw91ZvWw%3D%3D,"PharmEasywww.pharmeasy.inPharmEasy is a consumer healthcare “super app.” Started with the sole purpose of making healthcare accessible and affordable to all, PharmEasy today is India's leading and most trusted online healthcare aggregator in the country. We provide on-demand, home-delivered access to a wide range of prescription pharmaceuticals, diagnostic test services, OTC pharmaceuticals, other consumer healthcare products, thereby serving your healthcare needs. Thus, through our services, we ensure you get access to the best and most genuine health products, with the highest savings in the shortest time possible. Today, we deliver medicines in 1000+ cities in India, covering 19000+ pin codes. We offer diagnostic test services across Mumbai, including Thane, Navi Mumbai, Kalyan & Dombivali, Delhi with Noida, Gurgaon, Faridabad & Ghaziabad, Chennai, Pune, Ahmedabad, and Gandhi Nagar, Surat, Vadodara, Lucknow, Kolkata, Hyderabad, Bengaluru, and Jaipur.Job Summary:PharmEasyWe are seeking a highly motivated and passionate Web Developer Intern to join our team. As a fresher, you’ll have the opportunity to learn and grow while contributing to exciting projects. You’ll work closely with our development team to create and maintain web applications that enhance user experience.Responsibilities:Collaborate with designers to translate design wireframes and mockups into responsive and interactive user interfaces.Write well-designed, testable, and efficient code using best software development practices.Optimize applications for maximum speed and scalability.Assist in testing and debugging to ensure high-quality product delivery.Ensure the technical feasibility of UI/UX designs.Write meaningful unit and integration tests.Monitoring and logging for frontend-related metrics and issuesParticipate in code reviews and contribute to a collaborative and inclusive team environment.Stay updated with the latest industry trends, technologies, and best practices in UI development.Requirements:Proficiency in front-end technologies (Reactjs, Next.js, HTML, CSS, JavaScript)Good understanding of one or more javascript frameworks.Basic understanding of server-side CSS pre-processing platforms, such as LESS and SASS.Good understanding of asynchronous request handling, partial page updates, and AJAX.Basic understanding of cross-browser compatibility issues and ways to work around them.Working Knowledge of version control systems such as Git.Basic understanding of UI/UX design principles and tools (e.g., Figma, Adobe XD).Good understanding of web security and web memory management.Basic Understanding of CI/CD pipelines



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:12:59
Software Engineer Intern,GreyOrange,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-greyorange-4312002920?position=7&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=25z1NR2yvEMzqK9Issvr1g%3D%3D,"Job Title: Software Development InternLocation: Gurgaon, India (Hybrid)Duration: 6 MonthsOpen Position: 1Role OverviewWe are looking for a passionate and curious Software Development Intern to join our engineering team for a 6-month internship.You will work alongside experienced engineers, contribute to real-world projects, and get exposure to advanced technologies in AI, robotics, and cloud platforms.Key ResponsibilitiesAssist in the design, development, and testing of software modules and features.Write clean, maintainable, and efficient code under guidance.Collaborate with cross-functional teams (QA, product, robotics) to deliver high-quality solutions.Debug and resolve technical issues in software components.Learn and apply modern software development practices, including Agile methodologies, version control (Git), and CI/CD.What You’ll LearnFull-cycle software development in a fast-paced, product-driven environment.Exposure to AI, robotics, cloud platforms, microservices, and distributed systems.Industry best practices in coding, testing, and deployment.Collaboration with senior engineers, architects, and product teams.QualificationsPursuing or recently completed B.Tech / B.E. / M.Tech in Computer Science, IT, or related field from tier 1 college only.Strong understanding of OOP concepts, data structures, and algorithms.Proficiency in at least one programming language (Java, Python, C++ or Go).Familiarity with databases (SQL/NoSQL) and web technologies is a plus.Enthusiastic about problem-solving, innovation, and learning new technologies.Perks & BenefitsIt's a paid internship.Opportunity to work on cutting-edge robotics and AI software.Mentorship from industry experts and exposure to global teams.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:13:05
Software Engineer Intern,INDmoney,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-indmoney-4311360431?position=8&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=lgSpwDHTn7GcETrpPeOo6g%3D%3D,"🚀 Frontend Development Intern (ReactJS & NextJS)Location: GurgaonAbout the Role:We’re looking for a passionate and motivated Frontend Development Intern to join our team in building cutting-edge investment, trading, and financial tracking products. If you're excited about performance, user experience, and modern web technologies — this is the perfect opportunity to learn and grow with us.Key Responsibilities:Assist in developing responsive web and mobile interfaces using ReactJS and NextJS.Collaborate with the team to build smooth, performant, and engaging webviews for mobile apps.Learn and apply SEO best practices and core web vitals to ensure high-performance pages.Support the team in setting up automated testing pipelines using tools like Playwright and Vitest.Participate in code reviews and team discussions to improve code quality and architecture.What We’re Looking For:Familiarity or hands-on experience (through projects, coursework, or personal work) with ReactJS and NextJS.Basic understanding of responsive design and web performance optimization.Willingness to learn about SEO and core web vitals.Interest in writing clean, maintainable code and learning modern testing tools.A proactive mindset and strong attention to detail.Why Join Us?Work on real-world fintech products impacting thousands of users.Mentorship from experienced engineers.Opportunity to convert to a full-time role based on performance.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:13:11
Artificial Intelligence Intern,OpenSphere,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/artificial-intelligence-intern-at-opensphere-4309213019?position=9&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=WoJZfywYL6Wmi7CbrheVGA%3D%3D,"Artificial Intelligence Intern  (Hybrid | Bengaluru-Based)Location: Delhi (Hybrid – Flexible Remote + In-Office) Start Date: Immediate / Rolling admissions Type: Internship (2–3 months) | Outstanding performers may transition to full-time roles Stipend: Competitive, based on skills and contributionAbout OpenSphereOpenSphere is an AI-first LegalTech company transforming the U.S. visa journey. We’re building next-generation systems that understand human potential - not just keywords - to help founders, researchers, and professionals unlock global opportunities.Our mission: Make immigration faster, fairer, and more intelligent through cutting-edge machine learning, natural language models, and AI-driven evaluations.About the RoleAs an AI Intern, you’ll work alongside our product engineers, data scientists, and attorneys to help build the intelligence layer powering OpenSphere’s visa evaluation engine.This isn’t a “research-only” internship - you’ll contribute directly to features that go live.You’ll gain exposure to:How AI reads and interprets complex human achievements and legal criteria.How models turn professional journeys into structured insights for immigration pathways.The full lifecycle of AI product development - from experimentation to production integration.What You’ll Work On Data Curation & Annotation: Help prepare structured training datasets from real-world professional and legal materials.Prompt Engineering: Experiment with and refine prompts that interpret resumes, research work, and case evidence.Model Research: Support design and testing of retrieval-augmented (RAG) and evaluation-based architectures.Prototype Testing: Collaborate with the dev team to integrate and evaluate AI modules inside OpenSphere’s platform.Insight Documentation: Help document findings, edge cases, and performance reports for continuous iteration.Ideal CandidateWe’re looking for interns who think like builders and learn like researchers.You might be a fit if you:Are fascinated by how AI can interpret meaning, not just data.Enjoy solving open-ended problems with both logic and empathy.Love experimenting with new models, APIs, and tools - and documenting what you discover.Want to work in a high-autonomy startup where your ideas actually ship.Core Skills Must-HavesBasic proficiency in Python and familiarity with LLM APIs (OpenAI, Anthropic, Hugging Face)Understanding of prompt engineering and NLP fundamentalsCuriosity about retrieval systems, semantic search, or text analyticsSolid communication and problem-solving skillsBonus PointsExperience with LangChain, vector databases (like Pinecone or FAISS), or RAG pipelinesPrior hands-on projects in AI/ML, data science, or applied NLPExposure to Next.js, Node.js, or MongoDBWork ModeHybrid: Balance remote focus time with collaborative in-office sessionsFlexible Schedule: Focus on meaningful output, not clocked hours.Collaborative Systems: Work alongside engineers, attorneys, and designers in real cross-functional teams.What You’ll GainHands-On Learning: Experience the end-to-end process of building real AI systems - not just models in isolation.Mentorship: Guidance from senior engineers and AI specialists shaping applied intelligence in immigration.Portfolio Impact: Projects you can publicly showcase as part of OpenSphere’s live ecosystem.Growth Pathway: High-performing interns are fast-tracked to full-time or leadership roles.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:13:19
Software Development Intern,Talentorix,India,https://in.linkedin.com/jobs/view/software-development-intern-at-talentorix-4310923162?position=10&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=uqvqVDsFgibctMTaNXPqVw%3D%3D,"Job Title: Software Development InternJob ID: RF516Work Mode: RemoteExperience Required: FresherStipend Offered: ₹15,000 – ₹20,000 per monthWorking Days: 6 DaysSchedule: Flexible Work HoursDuration: 6 MonthsAbout the OpportunityWe are seeking a motivated and curious Software Development Engineer Intern (SDE I) to join our engineering team. This role offers hands-on experience in backend development, DevOps practices, and machine learning integrations. You’ll work on real-world production systems, learn how to build scalable applications, and gain exposure to cloud infrastructure and AI-powered solutions.Key ResponsibilitiesBackend DevelopmentDesign, develop, and maintain scalable APIs and backend services.Write clean, efficient, and testable code in Python (Django/Flask) and JavaScript (Node.js).Participate in code reviews and improve overall system performance.Work with relational and NoSQL databases, handling schema design and optimization.DevOps & InfrastructureAssist in maintaining and optimizing CI/CD pipelines and deployment workflows.Work with Docker for containerization and cloud platforms like AWS, GCP, or DigitalOcean.Monitor system performance and contribute to improving application reliability.ML & Advanced IntegrationsSupport the integration of machine learning models and APIs (e.g., OpenCV, OpenAI).Help in model deployment, testing, and tuning for production environments.Collaborate with ML engineers on building and scaling intelligent systems.RequirementsStrong foundation in data structures, algorithms, and software design.Proficiency in Python and understanding of REST APIs.Familiarity with Docker, Git, and modern development workflows.Interest in cloud platforms, CI/CD, and machine learning applications.Strong analytical thinking, curiosity, and collaboration skills.Nice to HaveExperience with OpenCV, ML APIs, or backend development projects.Exposure to cloud platforms (AWS/GCP) through personal or academic work.Basic understanding of frontend technologies like React or Vue.js (optional).EligibilityStudents graduating in 2026 or later.Available to start immediately for a 6-month remote internship.Able to dedicate 42 hours per week.Possess relevant skills and a strong interest in backend or ML engineering.Perks & BenefitsCertificate of CompletionLetter of RecommendationFlexible Working HoursOpportunity for Full-Time Job Offer



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:13:28
Software Engineer Intern,LegalBridge,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-legalbridge-4308770046?position=11&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=SJ8Cazwi0CAUtTObZJ%2BOzg%3D%3D,"Software Engineer Intern (Hybrid | Bengaluru-Based)Company: LegalBridgeLocation: Delhi (Hybrid – mix of remote and in-office)Duration: 2–3 months (high performers may transition to full-time)Stipend: Competitive, output-drivenStart Date: Immediate / RollingAbout LegalBridgeLegalBridge is building the AI-first platform that helps attorneys and global mobility teams manage complex U.S. immigration workflows with speed, accuracy, and confidence.From extraordinary ability visas (O-1, EB-1A) to national interest waivers (EB-2 NIW) and executive transfers (L-1, EB-1C), our platform powers faster case preparation, evidence automation, and smart client collaboration.The RoleAs a Software Engineer Intern, you won’t just code features in isolation - you’ll help build the tools that redefine how immigration law firms operate.Your code will directly impact how attorneys, clients, and global companies handle complex visa processes.What You’ll Work OnAttorney Workflows: Build dashboards, document automation, and evidence-management features used in real immigration casesAI Integrations: Implement LLM-powered drafting, document classification, and case evaluation systemsEnd-to-End Development: Take features from idea to deployment, with reviews and mentorship from senior engineersCross-Functional Collaboration: Work directly with product designers, immigration attorneys, and AI researchersYou’re a Fit If YouAre studying (or recently graduated in) Computer Science, Engineering, or a related fieldAre comfortable with JavaScript/TypeScript or PythonHave experience with React, Next.js, Node.js, or similar frameworksHave built something - side projects, hackathons, coursework, or open sourceAre curious about AI/LLMs and how they can transform professional workflowsBonus: Experience with AI APIs, document parsing, databases (SQL/NoSQL), or cloud infrastructure.Our StackFrontend: React, Next.js, TypeScript, TailwindBackend: Node.js, Python, PostgreSQLAI: OpenAI, Anthropic ClaudeInfrastructure: Vercel, AWSYou don’t need to know it all - just be eager to learn and build.How We WorkHybrid & Flexible: Combine remote focus with in-office collaborationModern Tools: GitHub, Slack, Notion, and AI copilotsImpact-Driven: Measured by output and ownership, not attendanceHigh-Trust Environment: Autonomy to make decisions, with accountability for resultsWhat You’ll GainBuild AI-powered legaltech tools used by real attorneys and clientsLearn how AI, law, and product engineering intersectWork with LLMs in production and contribute to core product featuresReceive mentorship, a completion certificate, and a letter of recommendationOpportunity to transition into a full-time role



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:13:33
Software Engineer Intern,Emireq,India,https://in.linkedin.com/jobs/view/software-engineer-intern-at-emireq-4311255481?position=12&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=iUrGn48XDfYRk2WixhOEhA%3D%3D,"About Emireq: Emireq is a bold new initiative at the intersection of AI and global value-based economic systems. We are building the world’s first AI-powered Investment Metaverse, a principles-based financial ecosystem that combines technological innovation with ethical stewardship. Our mission is to shape the future of finance by blending cutting-edge technology with integrity and global impact.Company DescriptionWelcome to Emireq, a dynamic platform fostering ethical and Shariah-compliant investments. Emireq operates globally from its bases in the UAE and the US to connect investors, entrepreneurs, and businesses within the Islamic economy. With a presence in Dubai and Silicon Valley, Emireq caters to a diverse audience of ethical investors and visionary entrepreneurs. Our mission is to empower investors with conscious choices and support businesses aligned with ethical principles, ensuring responsible investments are accessible globally. Join Emireq to be part of a community that values ethical financial prosperity on a global scale.Job Title: Software Engineer Intern Location: Remote (India) Duration: Minimum 3 Months Work Hours: 5- 6 Hours DailyStipend: ₹10,000 – er monthWhat We Offer:Hands-on experience working on live projects in a dynamic tech environment.Mentorship and guidance from experienced professionals.A Completion Certificate upon successful completion of the internship (minimum 3 months).Opportunity for absorption into contract or permanent roles based on performance.Exposure to AI, fintech, and investment technology ecosystems.Responsibilities:Assist in designing, developing, and testing backend and frontend applications.Collaborate with the engineering team to write clean, efficient, and scalable code.Debug and troubleshoot technical issues.Participate in code reviews and contribute to improving best practices.Research and explore new technologies relevant to the curriculum and industry trends.Eligibility Criteria:Students from top-tier engineering colleges (IITs, NITs, IIITs, or within Top 100 engineering institutes in India).Strong academic performance (high CGPA preferred).Recent graduates or candidates with 3–6 months of experience may also apply.Good knowledge of backend and frontend technologies as per the latest curriculum.Requirements:Proficiency in at least one modern programming language (Python, JavaScript, or similar).Understanding of APIs, databases, and system design fundamentals.Strong problem-solving and analytical skills.Ability to work independently in a remote setup.Nice to Have:Exposure to frameworks like React, Node.js, or Django/FastAPI.Familiarity with Git/GitHub.Interest in fintech, AI, and next-gen investment technologies.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:13:40
Software Engineer Intern,OpenSphere,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-opensphere-4309183905?position=13&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=PjqE%2F%2FezK1ORY8zTLf%2Fxtg%3D%3D,"Software Engineer Intern (Hybrid | Delhi-Based)Company: OpenSphereLocation: Delhi (Hybrid – mix of remote and in-office)Duration: 2–3 months (high performers may be offered full-time)Stipend: Competitive, output-drivenStart Date: Immediate / RollingWhat We DoOpenSphere builds AI-powered tools that simplify U.S. immigration (O-1, EB-1A, EB-2 NIW visas) for founders, researchers, and professionals. We're making complex legal processes faster and clearer.The RoleYou'll build real features that go into production - not mock projects or busywork.What you'll work on:User-facing workflows: dashboards, document processing, eligibility toolsAI integrations: LLM-powered case analysis and document generationEnd-to-end features: from idea to deployment, with code review from senior engineersCross-functional collaboration: work directly with product, design, and immigration attorneysYou're a Fit If:Studying (or recently graduated) CS, Engineering, or related fieldComfortable with JavaScript/TypeScript or PythonExperience with React, Next.js, Node.js, or similar modern frameworksYou've built something - side projects, hackathons, coursework, open sourceCurious about AI/LLMs and how they solve real problemsBonus: Experience with AI APIs, document processing, databases (SQL/NoSQL), or cloud platforms.Tech StackFrontend: React, Next.js, TypeScript, TailwindBackend: Node.js, Python, PostgreSQLAI: OpenAI, Anthropic ClaudeInfrastructure: Vercel, AWSYou don't need to know it all - just learn fast.How We WorkHybrid & Flexible – Balance remote focus time with collaborative in-office sessionsModern Stack – GitHub, Slack, Notion, AI copilotsOutput-Driven – Measured by impact and results, not hours or attendanceHigh Trust – Autonomy to make decisions, responsibility to own outcomesWhat You'll GainWork with LLMs in production. Build features from scratch. Learn legaltech and startup dynamics. Get mentorship through code reviews. Transition to full-time if you perform well.+ Certificate + LOR included.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:13:48
SDE Intern,Zorvyn,India,https://in.linkedin.com/jobs/view/sde-intern-at-zorvyn-4307535990?position=14&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=nvEZe1qWB6ybvO3Rw31pMQ%3D%3D,"Experience: 0-1 YearLocation: Remote/BangaloreDuration: 6 MonthsStripend: 40,000 INRRole DescriptionAt Zorvyn, we are building secure and scalable financial technology solutions for enterprises and startups. As an SDE Intern (Java), you will work with our engineering team to design, develop, and optimize Java-based applications that power core banking and financial services. This role is ideal for students or recent graduates passionate about backend development, clean code practices, and learning how fintech products are built in real-world environments.ResponsibilitiesAssist in the design, development, and testing of Java based backend services and APIs.Write clean, efficient, and maintainable code following coding standards.Debug, troubleshoot, and fix software issues under the guidance of senior engineers.Collaborate with the engineering team to integrate microservices and database systems.Participate in code reviews and contribute to improving code quality.Work with tools like Git, Maven/Gradle, Spring Boot, and relational databases.Document technical designs, workflows, and system improvements.RequirementsStrong understanding of Java, OOP concepts, and data structures.Familiarity with frameworks like Spring / Spring Boot.Knowledge of relational databases (MySQL, PostgreSQL, etc.).Understanding of REST APIs and microservices architecture.Good problem-solving and analytical skills.Familiarity with Git/GitHub for version control.Ability to learn quickly and work in a collaborative team environment.What You’ll GainHands-on experience in backend development for fintech products.Mentorship from experienced engineers.Exposure to scalable microservices architecture in real-world projects.Opportunity to transition into a full-time role based on performance.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:13:58
Artificial Intelligence Intern,UM IT Solutions,India,https://in.linkedin.com/jobs/view/artificial-intelligence-intern-at-um-it-solutions-4312008215?position=15&pageNum=0&refId=BdDApKS5q8QjgCZBwhre3Q%3D%3D&trackingId=R9nNveNDR5%2Fs9Nw6H1IxIg%3D%3D,"Job Title: Artificial Intelligence Intern (Paid)Company: WebBoost Solutions by UMLocation: RemoteDuration: 3 monthsEmployment Opportunity: Potential full-time role based on performance, with a Certificate of Internship.About WebBoost Solutions by UMWebBoost Solutions by UM provides students and graduates with practical learning opportunities and career growth in Artificial Intelligence through real-world projects and industry-driven applications.Role OverviewAs an Artificial Intelligence Intern, you will work on AI/ML projects, gaining hands-on experience with data, models, and intelligent systems while enhancing your technical expertise in AI development.Responsibilities✅ Assist in designing, developing, and deploying AI/ML models.✅ Work with datasets to perform preprocessing, cleaning, and feature engineering.✅ Research and apply machine learning algorithms to solve real-world problems.✅ Collaborate with the development team to integrate AI solutions into applications.✅ Test, evaluate, and optimize model performance for accuracy and scalability.Requirements🎓 Currently enrolled in or recently graduated from Computer Science, AI, Data Science, or a related program.💻 Knowledge of Python and libraries such as NumPy, Pandas, Scikit-learn.🤖 Familiarity with deep learning frameworks such as TensorFlow or PyTorch (preferred).📊 Understanding of machine learning concepts, algorithms, and statistics.🗣 Strong analytical, problem-solving, and teamwork skills.Stipend & Benefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based).✔ Gain hands-on AI/ML project experience.✔ Certificate of Internship & Letter of Recommendation.✔ Build your portfolio with industry-relevant projects.How to Apply📩 Submit your application by 09th October 2025 with ""Artificial Intelligence Intern Application"" as the subject.Equal OpportunityWebBoost Solutions by UM is an equal opportunity employer, encouraging applications from candidates of all backgrounds.



        
            Show more
          

          



        
            Show less",Machine Learning Intern,Entry Level,7,2025-10-08 15:14:06
