title,company,location,link,description,searched_for,experience_level_filter,days_back,scraped_at
DevOps Engineer Intern,FinacPlus,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/devops-engineer-intern-at-finacplus-4311263856?position=6&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=IVVIg9AgHbw%2F29Z1RJ4lhA%3D%3D,"Intern - Site Reliability Engineer (SRE) / DevOps Position Overview: We are looking for a passionate and dynamic SRE/DevOps Intern to join our team. This role is perfect for a quick learner eager to work on cutting-edge technologies and gain hands-on experience in building, automating, and maintaining scalable infrastructure. The intern will work closely with our engineering team to ensure the reliability, scalability, and efficiency of our systems.Key Responsibilities: Collaborate with the team to develop, deploy, and maintain infrastructure using tools like Terraform and GCP. Assist in automating CI/CD pipelines with Groovy, Jenkins, and Git to streamline deployment processes. Deploy, manage, and troubleshoot containerized applications on Kubernetes (K8s) clusters. Create Dashboards, monitor and enhance system performance and reliability using observability tools such as Grafana and Prometheus. Learn and implement best practices in infrastructure as code, system monitoring, and incident response. Participate in sprint planning and contribute ideas for improving processes and tools.Requirements: Quick learner with a strong passion for technology and problem-solving. Basic understanding of cloud computing, containerization, and infrastructure concepts. Proactive and eager to take ownership of tasks and challenges. Strong communication skills and the ability to work in a collaborative team environment. Familiarity with one or more technologies listed: GCP, Kubernetes (K8s), Terraform, Jenkins, Groovy, Git, Grafana, Prometheus.Preferred Qualifications: Exposure to scripting languages like Python, Bash, or Groovy. Hands-on experience with Linux systems administration and Kubernetes configuration. Knowledge of monitoring and alerting principles. Familiarity with Agile or DevOps practices.What You’ll Gain: Practical experience with cutting-edge tools and technologies in the SRE/DevOps domain. Mentorship from experienced engineers in a supportive and collaborative environment. Opportunity to work on real-world projects and make a tangible impact. Skills and experience to jumpstart your career in cloud infrastructure and DevOps.Location: Bangalore On-SiteDuration: 6 monthsHow to Apply: Send your resume and a brief cover letter explaining your interest in the role to



        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:31:12
Cloud Engineer Intern,NanoByte IT Services,India,https://in.linkedin.com/jobs/view/cloud-engineer-intern-at-nanobyte-it-services-4311697309?position=7&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=NBir2BmfruuDk%2FO%2FtzJs1A%3D%3D,"Job Title: Cloud Engineer InternCompany: Nanobyte IT ServicesLocation: Remote/WFHJob Type: Internship (Unpaid)Internship Period: 3 MonthsOpportunity: This is an unpaid internship intended for learning and skill development. Interns will receive mentorship, hands-on experience, and a certificate upon successful completion.About Us:Nanobyte IT Services is a forward-thinking IT company focused on delivering impactful technology solutions across industries. We are dedicated to nurturing emerging talent and preparing them for successful careers in technology. Our internship program is designed to provide practical exposure, skill-building opportunities, and mentorship from industry professionals.Job Description:We are looking for a Cloud Engineer Intern to support our IT and infrastructure team in managing and optimizing cloud-based solutions. This internship offers exposure to multiple cloud platforms and tools, helping interns build a strong foundation in cloud technologies.Responsibilities:Assist in deploying and managing cloud resources on platforms like AWS, Azure, or Google Cloud.Support infrastructure monitoring and performance analysis.Learn and apply scripting for automation (Python, Bash, or similar).Participate in configuring cloud services such as virtual machines, storage, and databases.Support the implementation of security policies and access control.Collaborate with team members on real-time cloud projects and documentation.Assist in resource optimization and cost tracking.Qualifications:Pursuing or recently completed a degree in Computer Science, IT, or a related discipline.Basic understanding of cloud computing principles.Familiarity with any cloud platform (AWS, Azure, or GCP).Awareness of networking, OS fundamentals, and system security.Strong curiosity, problem-solving mindset, and willingness to learn.Preferred Qualifications:Certification in cloud fundamentals (e.g., AWS Cloud Practitioner, Azure Fundamentals) is a plus.Exposure to cloud deployment tools or Infrastructure as Code (Terraform, CloudFormation).Interest or prior experience with DevOps tools and cloud automation.Completion of relevant coursework or personal projects involving cloud technology.Benefits:Real-world experience in cloud environments.Guidance and mentorship from certified cloud professionals.Internship completion certificate and performance feedback.Opportunities to network and grow professionally.Pathway to potential full-time roles or freelance cloud projects



        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:31:21
DevOps Intern,NanoByte IT Services,India,https://in.linkedin.com/jobs/view/devops-intern-at-nanobyte-it-services-4311693360?position=8&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=HrN0u2uevXdxg5NRCZPE1g%3D%3D,"Job Title: DevOps InternCompany: Nanobyte IT ServicesLocation: Remote/WFHJob Type: Internship (Unpaid)Internship Period: 4 MonthsOpportunity:This is an unpaid internship intended for learning and skill development. Interns will gain hands-on experience in real-world DevOps practices, receive mentorship from industry experts, and be awarded a certificate upon successful completion.About UsCoreXtech IT Services is a forward-thinking IT company focused on delivering impactful technology solutions across industries. We are committed to nurturing emerging talent and preparing them for successful careers in IT. Our internship programs are designed to provide practical exposure, skill-building opportunities, and mentorship from experienced professionals.Job DescriptionWe are seeking a DevOps Engineer Intern to join our team and assist in building, automating, and optimizing infrastructure and software delivery pipelines. This role provides exposure to DevOps tools, CI/CD pipelines, and cloud-based infrastructure management.ResponsibilitiesAssist in setting up and maintaining CI/CD pipelines.Work with cloud platforms (AWS, Azure, GCP) to support deployments.Learn and implement automation scripts (Bash, Python, or similar).Support containerization and orchestration using Docker and Kubernetes.Collaborate with developers to streamline code integration and deployment.Monitor application performance and troubleshoot infrastructure issues.Contribute to documentation of DevOps processes and best practices.QualificationsPursuing or recently completed a degree in Computer Science, IT, or related field.Basic understanding of DevOps concepts and cloud computing.Familiarity with Linux, Git, and version control systems.Awareness of containers (Docker) and fundamentals of CI/CD.Problem-solving mindset, eagerness to learn, and strong teamwork skills.Preferred QualificationsKnowledge of Kubernetes, Jenkins, or Ansible.Exposure to Terraform, CloudFormation, or other IaC tools.Prior coursework, projects, or certifications in DevOps/cloud.Interest in automation, scalability, and system reliability.BenefitsHands-on learning in real-world DevOps environments.Mentorship from certified DevOps and cloud professionals.Internship completion certificate + performance feedback.Networking opportunities to boost professional growth.Pathway to potential full-time roles or freelance projects.



        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:31:32
Software Development Engineer Intern,HackerRank,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/software-development-engineer-intern-at-hackerrank-4306187935?position=9&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=fxmefNToCy4zStpe%2FmGyeg%3D%3D,"At HackerRank, we are on a mission to change the world to value skills over pedigree. We are a high-performing, mission-driven team that truly, madly, deeply cares about what we do. We don’t see velocity and quality as tradeoffs; both matter. If you take pride in high-impact work and thrive in a driven team, HackerRank is where you belong.Duration: 6 months (Jan-June 2026). Apply only if you are available full-time to work from our Bengaluru office for the entire duration.About The RoleWe’re looking for ambitious Software Development Interns who love writing clean, impactful code that other developers will actually use. You won’t shadow from the sidelines; you’ll actually design features, push production code, and solve problems that touch millions of developers every day. Your work will directly shape how developers learn, get hired, and grow their careers. This is a hands-on, high-impact, six-month sprint. It’s your chance to sharpen your engineering chops, collaborate with world-class mentors, and leave with a body of work that’s unmistakably yours.What You’ll DoFrom day one, you’ll be treated as a full member of the engineering team. Expect to:Own full-stack slices end-to-end- ideate, prototype, code, test, and launch production features.Tackle scale and performance- reduce latency, harden reliability, and optimize systems for real traffic.Prototype boldly and iterate rapidly- validate ideas with metrics, roll out experiments, and pivot fast.Push improvements constantly.Collaborate with product, design, and QA and participate in planning, specs, and reviews.Who You AreYou’re a pragmatic engineer who is inquisitive, hungry to learn and obsessed with craftSolid foundations in data structures and algorithms.Fluent in at least one modern language and committed to readable, maintainable code.Understanding of APIs, web services, and databases.A clear communicator and collaborative problem-solver who owns work end-to-end.Deeply care about your work and think beyond coding to product impact.An active contributor to open-source projects.Even better if you haveSide projects, open-source contributions, hackathon wins, or technical writing that show curiosity and impact.Practical experience using AI/ML tools or integrating LLMs into product flows.A smart sense of how to apply AI to your work.Knowledge of performance tuning, caching, and profiling.Previous internship or coding-challenge experience.How You’ll Grow HereWe treat interns like product engineers - you’ll be mentored, visible, and trusted with real responsibilities:Dedicated 1:1 mentorship with a senior engineer who guides your roadmap and craft.Ship features and improvements to production quickly- often in your very first month.Competitive stipend, insurance, two-way travel, and reimbursements.Learn how business goals connect to everything you build by the way of weekly company updates from leadership.Cross-team pairing and exposure to engineering, design, and product leaders.Public spotlight for your batch’s projects- every intern class since 2018 has a dedicated page on our site.Strong performers are fast-tracked for return offers or full-time roles.Past intern storiesWe want every intern to have a place in HackerRank’s story - that’s why we've kept a dedicated page for every intern batch since 2018, and yours will live on our website forever too. Check out what past interns built: 2025, 2024, 2022, 2021, 2018 and more.Hear From Previous InternsIshan (SDE Intern, 2021), Abhishek (SDE Intern, 2021), Adyasha (SDE Intern, 2021), Sindhu (SDE Intern, 2024), Khushboo (SDE Intern, 2024), Priya (SDE Intern, 2023).Interview prepWe know interviews can feel overwhelming, so we’ve created an Interview Prep Guide just for you. It walks you through the entire process, with tips and examples to help you put your best foot forward. Make sure to read it before you start!You can also try our Hiring Agent, a smart tool that shows how your resume stacks up on our evaluation grid. We highly encourage you to run your resume through it before applying, it’s a great way to spot strengths and gaps early.Insider tip: Want extra brownie points? Contribute to our GitHub project. Fork it, fix bugs, improve features, or suggest smarter ways to build. We actively look at contributions, and it’s one of the best ways to get noticed and even fast-tracked in the interview process.All the best!! We can't wait to see your application. Apply now!Got questions? Email internship-queries@hackerrank.com and you’ll hear from us soon.Want to learn more about HackerRank? Check out HackerRank.com to explore our products, solutions and resources, and dive into our story and mission here.HackerRank is a proud equal employment opportunity and affirmative action employer. We provide equal opportunity to everyone for employment based on individual performance and qualification. We never discriminate based on race, religion, national origin, gender identity or expression, sexual orientation, age, marital, veteran, or disability status. All your information will be kept confidential according to EEO guidelines.Linkedin |X | Blog | Instagram | Life@HackerRank|Notice To Prospective HackerRank Job ApplicantsOur Recruiters use @hackerrank.com email addresses.We never ask for payment or credit check information to apply, interview, or work here.



        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:31:41
Software Engineer Intern (6 months),Moloco,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-engineer-intern-6-months-at-moloco-4290904978?position=10&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=7FFbw4bz2mZKQydO2rT%2BXQ%3D%3D,"About Moloco: Moloco is a machine learning company empowering organizations of all sizes to grow and unlock the full value of their unique first-party data, elevating the traditional path to performance advertising. While the largest technology companies have proven the speed and scale of ad targeting using data, that same robust performance powered by machine learning has previously been unavailable beyond their platforms.That's where Moloco steps in. With Moloco's powerful combination of cutting-edge machine learning technologies, we play a unique and visible role in shaping the digital economy, all while enabling companies to stay independent and scale.An industry leader at the nexus of machine learning, performance marketing, and visionary product infrastructure, Moloco is advancing the advertising technology industry. We ranked in the top 10% of the Inc. 5000 fastest-growing private companies for 2023. We were recognized as one of 46 leading Cloud Computing companies, receiving the Stratus Award for 2023. That same year, we also received Google’s Cloud DevOps Dreamers Award, given to companies implementing DevOps practices to drive organizational success and high performance. Lastly, Moloco is a 2024-certified Great Place to Work!Moloco is headquartered in Silicon Valley, with offices in San Francisco, New York, Los Angeles, Seattle, London, Berlin, Seoul, Singapore, Beijing, Gurgaon, Bangalore, Tel Aviv, and Tokyo.Creating a diverse workforce and a culture of inclusion and belonging is core to our existence. To reach our goals, diversity of talent and thought is a critical component of how we operate as an organization. Our workforce is our superpower, and we know that fostering a culture of inclusion, authenticity, and belonging gives us the greatest opportunity to carry out our mission, to empower businesses of all sizes to grow through operational machine learning.Moloco is a truly rewarding place to work and in an exciting period of growth, which you could be a part of. Join us today and apply now!The Impact You’ll Be Contributing to Moloco:Moloco seeks exceptional Software Engineers to join us in building a state-of-the-art mobile advertising platform. You will be building world-class infrastructure which combines machine learning and big data to help companies supercharge their growth. Many leading service owners and marketers worldwide already benefit from Moloco’s innovative technology to scale performance quickly and efficiently through battle tested prediction models.As a company founded by Software Engineers, we understand the value of a strong engineering team and strive to hire only the best talent. You will be challenged to solve real-world problems with top-notch colleagues. Check out our case study published by Google https://cloud.google.com/customers/moloco/.The Opportunity:Write server-side code that handles millions of requests per second.Implement advertising functionality and customer-facing features.Learn and explore technologies to improve the services.Collaborate with internal/external cross-functional teams to make the best advertising products.How Do I Know if the Role is Right For Me?Pursuing BS/MS/PhD degree in computer science or related majors.Outstanding problem solving skills with proper data structures and algorithms.Excellent software development skills at least in one programming languageMajor/minor in Mathematics or relevant coursework/experience is a plusPreferred SkillsExpected to graduate within a year OR already graduated within a yearFluent in English (both verbal and written)Moloco Thrive: Benefits and Well-Being: We take care of you and create the conditions for you to do the best work of your career. Through a lens of inclusion, we offer innovative benefits that empower our employees to take care of themselves and their families so they can do the best work of their lives.Moloco Values: Lead with Humility: Everyone’s voice is respected, valued, and heard. With humility, we become more open and accessible to each other. We win, lose, and learn together. Accountability and feedback are essential to our success. Uncapped Growth Mindset: We see all situations as opportunities to learn, grow, and improve as individuals and as an organization. We seek diverse perspectives, encourage curiosity, and promote experimentation to push the boundaries of what’s possible. Create Real Value: We pursue the most impactful opportunities with rigor and integrity. We take intelligent risks and make disciplined trade-offs to maintain deep focus. We help our customers win by delivering durable value. Go Further Together: We’re one team working towards one mission and vision. We collaborate proactively and inclusively, involving the right people at the right time and in the right way. We strive to create a more equitable workplace. We won’t let each other fail. Additional Resources: Moloco Company Blog Moloco LeadershipMoloco Newsroom Equal Opportunity: Moloco is an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, color, creed, religion, national origin, age, sex and gender, gender expression and identity, sexual orientation, marital status, ancestry, physical or mental disability, military and veteran status, or any other characteristic protected by law.Candidate Privacy Notice:Your privacy matters to us. By applying, you acknowledge that you’ve reviewed our Candidate Privacy Notice.
        


        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:31:48
Software Engineer Intern,Readyly,India,https://in.linkedin.com/jobs/view/software-engineer-intern-at-readyly-4310323966?position=11&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=q7Ojz0EwOc%2BAydNDLmczBQ%3D%3D,"About the Role We are looking for a passionate and motivated Software Engineer Intern to join our engineering team. The ideal candidate will help build high-quality, scalable, and testable applications while gaining hands-on experience with modern technologies and cloud platforms.ResponsibilitiesDevelop high-quality, maintainable software and web applications.Design, implement, and test scalable features.Analyze and enhance existing software systems for performance and reliability.Collaborate with cross-functional teams to define, design, and ship new features.Identify, troubleshoot, and resolve software defects efficiently.QualificationsBachelor’s degree (or pursuing) in Computer Science, Information Technology, or a related field.Strong understanding of data structures, algorithms, and software design principles.Hands-on experience in one or more of the following:React.js, Node.js, PythonAWS Lambda and serverless architecturesAWS Certification is a plus.Stipend and Work Hours₹25,000 per month﻿Duration: 6 months20 hours per week (part-time)Exceptional interns may be offered a full-time Software Development Engineer (SDE) role upon successful completion of the internship, with a competitive annual salary package.



        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:31:54
Global Contract Logistics IT DevOps Systems Engineer,Kuehne+Nagel,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/global-contract-logistics-it-devops-systems-engineer-at-kuehne%2Bnagel-4290407882?position=12&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=F0sXjDKW8dcQEE2Bc8xpaQ%3D%3D,"It's more than a jobAs a Contract Logistics Specialist at Kuehne+Nagel, you will manage end-to-end warehousing operations for our customers. By doing so with precision, you not only contribute to the success of your team, but also to the day-to-day operations and success in the warehouse and distribution centres. For example, storing and delivering delicate flowers and fresh ingredients to local stores for everyday lunches and family celebrations. At Kuehne+Nagel, our work truly contributes to more than we imagine.‎We are seeking a curious and driven Junior DevOps Engineer to join our dynamic team. This role is ideal for someone with a strong service orientation, a solid technical foundation, and a passion for learning and automation. You will work closely with senior engineers to support infrastructure maintenance and operate deployment pipelines.How you create impactAssist in the deployment and maintenance of WMS virtual machines using tools like Jenkins and GitLab.Collaborate with development and operations teams to ensure smooth application delivery and performance.Monitor systems using tools such as Grafana and Oracle EM.Participate in troubleshooting and resolving infrastructure and application issues.Document processes and contribute to knowledge sharing within the team.What we would like you to bringBachelor’s degree in Computer Science, Engineering, or related field (or equivalent experience).Service Orientation: Strong commitment to supporting internal teams and improving user experience.Technical background; exposure to or experience with:Linux, Oracle, JavaVirtualization and Cloud Platforms (e.g., AWS)Git, Jira, GitLabCI/CD Tools: Jenkins, ArgoCDInfrastructure as Code: Terraform, AnsibleContainerization & Orchestration: Docker, Kubernetes, OpenShiftMonitoring & Logging: Grafana, Loki, Mimir, TempoFundamental Understanding of:Operations and system administrationMonitoring and alerting best practicesAutomation of repetitive tasks and deploymentsTroubleshooting and root cause analysisInternship or project experience in DevOps or related areas.Familiarity with Agile methodologiesWhat's in it for youAt Kuehne+Nagel, you’ll be part of a global logistics leader that believes in creating real impact—on business, on customers, and on careers. Here’s what you can look forward to:Global Exposure: Step into a world of international opportunities with a presence in 100+ countries.People-Centric Culture: Join a team where your voice matters and people genuinely care.Learning & Development: Grow with us—personally and professionally—through world-class training and career pathways.Innovation & Sustainability: Be part of a future-focused company driving real change in logistics and the planet.Rewards & Recognition: Get rewarded for your passion, performance, and potential.Stability with Agility: Enjoy the best of both worlds—a trusted global brand with a startup spirit.Who we areLogistics shapes everyday life - from the goods we consume to the healthcare we rely on. At Kuehne+Nagel, your work goes beyond logistics; it enables both ordinary and special moments in the lives of people around the world.As a global leader with a strong heritage and a vision to move the world forward, we offer a safe, stable environment where your career can make a real difference. Whether we help deliver life-saving medicines, develop sustainable transportation solutions or support our local communities, your career will contribute to more than you can imagine.
        


        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:32:03
Global Contract Logistics IT DevOps Systems Engineer,Kuehne+Nagel,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/global-contract-logistics-it-devops-systems-engineer-at-kuehne%2Bnagel-4290416162?position=13&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=qXTIjMkXeWDB7iFilK6WZg%3D%3D,"It's more than a jobAs a Contract Logistics Specialist at Kuehne+Nagel, you will manage end-to-end warehousing operations for our customers. By doing so with precision, you not only contribute to the success of your team, but also to the day-to-day operations and success in the warehouse and distribution centres. For example, storing and delivering delicate flowers and fresh ingredients to local stores for everyday lunches and family celebrations. At Kuehne+Nagel, our work truly contributes to more than we imagine.‎We are seeking a curious and driven Junior DevOps Engineer to join our dynamic team. This role is ideal for someone with a strong service orientation, a solid technical foundation, and a passion for learning and automation. You will work closely with senior engineers to support infrastructure maintenance and operate deployment pipelines.How you create impactAssist in the deployment and maintenance of WMS virtual machines using tools like Jenkins and GitLab.Collaborate with development and operations teams to ensure smooth application delivery and performance.Monitor systems using tools such as Grafana and Oracle EM.Participate in troubleshooting and resolving infrastructure and application issues.Document processes and contribute to knowledge sharing within the team.What we would like you to bringBachelor’s degree in Computer Science, Engineering, or related field (or equivalent experience).Service Orientation: Strong commitment to supporting internal teams and improving user experience.Technical background; exposure to or experience with:Linux, Oracle, JavaVirtualization and Cloud Platforms (e.g., AWS)Git, Jira, GitLabCI/CD Tools: Jenkins, ArgoCDInfrastructure as Code: Terraform, AnsibleContainerization & Orchestration: Docker, Kubernetes, OpenShiftMonitoring & Logging: Grafana, Loki, Mimir, TempoFundamental Understanding of:Operations and system administrationMonitoring and alerting best practicesAutomation of repetitive tasks and deploymentsTroubleshooting and root cause analysisInternship or project experience in DevOps or related areas.Familiarity with Agile methodologiesWhat's in it for youAt Kuehne+Nagel, you’ll be part of a global logistics leader that believes in creating real impact—on business, on customers, and on careers. Here’s what you can look forward to:Global Exposure: Step into a world of international opportunities with a presence in 100+ countries.People-Centric Culture: Join a team where your voice matters and people genuinely care.Learning & Development: Grow with us—personally and professionally—through world-class training and career pathways.Innovation & Sustainability: Be part of a future-focused company driving real change in logistics and the planet.Rewards & Recognition: Get rewarded for your passion, performance, and potential.Stability with Agility: Enjoy the best of both worlds—a trusted global brand with a startup spirit.Who we areLogistics shapes everyday life - from the goods we consume to the healthcare we rely on. At Kuehne+Nagel, your work goes beyond logistics; it enables both ordinary and special moments in the lives of people around the world.As a global leader with a strong heritage and a vision to move the world forward, we offer a safe, stable environment where your career can make a real difference. Whether we help deliver life-saving medicines, develop sustainable transportation solutions or support our local communities, your career will contribute to more than you can imagine.
        


        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:32:14
Software Engineer Intern,RceeNetworks,"Kolkata, West Bengal, India",https://in.linkedin.com/jobs/view/software-engineer-intern-at-rceenetworks-4311831779?position=14&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=PAjFnWfiHeIMkgfE8c%2BHlg%3D%3D,"Company DescriptionRCEENetworks LLC is a leading provider of Artificial Intelligence, Machine Learning, Augmented Reality, Mobile & App Development & Web Development solutions, based in the USA. We are the first mover in Opthalmology AI and need interns for the project.Note: It is an unpaid internship to begin with. Only those who perform well for the first month will be offered a stipend down the line. Role DescriptionThe intern will be involved in day-to-day tasks related to JavaScript, TypeScript, NodeJS, SQL, MongoDB, TypeORM, NestJS, ExpressJS, JavaScript, TypeScript, HTML, CSS, ReactJS, NextJS, and Tailwind CSS, working on our ground-breaking project that contributes to the company's cutting-edge solutions in Opthalmology AI.QualificationsProficiency in JavaScript, TypeScript, NodeJS, SQL, MongoDB, TypeORM, NestJS, ExpressJS, TypeScript, HTML, CSS, ReactJS, NextJS, Tailwind CSS and GITStrong problem-solving and analytical skillsAbility to work independently and in a team settingCompleted a degree in Computer Science or related field6 months experience necessary



        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:32:23
Software Trainee Engineer,Essor Talents Consultancy,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/software-trainee-engineer-at-essor-talents-consultancy-4309115431?position=15&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=1vdqXZ7Hi9p4Zv1AqBY61Q%3D%3D,"Job Title: Software Trainee EngineerJob ID: RF513Work Location: BengaluruWork Mode: RemoteExperience Required: FresherSalary Offered: ₹2.5 LPAWorking Days: 5 DaysAbout the RoleWe are seeking enthusiastic and motivated Software Trainee Engineers who are eager to start their careers in software development. This opportunity is ideal for recent graduates who possess a strong foundation in computer science, solid technical knowledge, and a keen interest in learning modern technologies and industry practices.Key ResponsibilitiesAssist in the design, development, and testing of software applications.Collaborate with senior developers and project teams to build efficient, scalable solutions.Write clean, maintainable, and well-documented code.Participate in debugging, code reviews, and troubleshooting technical issues.Continuously learn and adapt to new tools, frameworks, and technologies.RequirementsBE/BTech in Computer Science, Information Technology, or related discipline.Strong understanding of HTML, CSS, Python, and Java.Internship or academic project experience in software development (preferred).Good analytical, problem-solving, and communication skills.Eagerness to learn and work collaboratively in a fast-paced environment.What We OfferOpportunity to gain real-world experience in modern software engineering.Supportive and collaborative work environment.Mentorship from experienced developers.Exposure to live projects and scalable applications.



        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:32:33
Software Engineer II,Mastercard,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/software-engineer-ii-at-mastercard-4299565852?position=16&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=1Z2D0%2FLU7CpfeA5OJhHlwA%3D%3D,"Our PurposeMastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential.Title And SummarySoftware Engineer IIMastercard Launch is a full-time graduate development program designed to build the skills we leverage most as an innovator in the payments space, connects employees in enriching ways, and immerses new talent into our Doing Well by Doing Good culture. This program is meant for those who dare to be greater and those who wish to make a real impact in the world. Eligibility requires degree completion of a bachelors or masters degree in December of 2020 or May 2021.Mastercard’s software engineering teams leverage Agile development principles, advanced development and design practices, and an obsession over security, reliability, and performance to deliver solutions that delight our customers. As a software development engineer, you’ll develop advanced technologies and applications that are revolutionizing payments. Are you passionate about software engineering? Do you enjoy seeing the impact your code has on a wide range of customers? Do you want to work for a company that offers above and beyond benefits including paid parental leave, flexible work hours, gift matching, and even volunteer incentives while encouraging your own professional learning and development? Do you thrive in a place where you are continuously learning more while growing your skills and career? Do you want to join a Company that offers a competitive benefits-and rewards program that attracts, develops and retains the most talented employees around the world? Do you want to join an inclusive culture where employees, in all their diversity, feel valued, respected and who can bring their authentic selves to work? Learn more at Mastercard’s Corporate Sustainability Report.Role Hands-on developer who writes high quality, secure code for a small to mid-sized component or feature that is modular, functional and testable. Contribute to all parts of the software’s development including design, development, documentation, and testing. Have strong ownership of your team’s software and are deep in the maintenance characteristics, runtime properties and dependencies including hardware, operating system, and build. Communicate, collaborate and work effectively in a global environment.All About You Currently enrolled in a bachelor’s or master’s degree program majoring in Computer Science or a related field with a graduation date of December 2020 or May 2021. Strong foundation in algorithms, data structures and core computer science concepts. Evidence of working with object-oriented development and design patterns. Proficiency in one or more modern programming languages such as Java, Python, C++ etc. Strong written and verbal English communications skills. Strong analytical and excellent problem-solving skills. Experience working in an Agile environment. Corporate Security Responsibility All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must:Abide by Mastercard’s security policies and practices;Ensure the confidentiality and integrity of the information being accessed;Report any suspected information security violation or breach, andComplete all periodic mandatory security trainings in accordance with Mastercard’s guidelines.



        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:32:43
Software Engineer,Indigiworld.in,"New Delhi, Delhi, India",https://in.linkedin.com/jobs/view/software-engineer-at-indigiworld-in-4311868158?position=17&pageNum=0&refId=%2F2h0P9P%2FmCT7vn%2Bskn1KoQ%3D%3D&trackingId=UlvGQhE%2Fd5AC%2FRZBIyWcUQ%3D%3D,"Job Title:Software Intern (Fresher) – Work From Home | IndigiWorldCompany Overview:IndigiWorld is one of the best IT companies in India, known for providing innovative software and digital solutions. We’re expanding our team and looking for passionate freshers who are eager to learn, grow, and start their journey in the IT industry.Position:Software Intern (Fresher) Work Mode: Work From Home (Remote)Location: Anywhere in IndiaAbout the Internship:We are offering an excellent opportunity for freshers who want to begin their career in software development. This will help you gain hands-on experience in real-world projects and improve your technical and communication skills.After the internship period, based on your performance and the skills you’ve developed, you may be offered a full-time role with salary according to your abilities.Responsibilities:Assist in software development and testing activitiesWork with the development team on live projectsLearn and implement coding standards and best practicesTroubleshoot and debug applications under supervisionCollaborate with team members to deliver assigned tasks on timeRequired Skills:Basic understanding of programming languages (JavaScript, Python, or any other)Knowledge of HTML, CSS, or basic web development is a plusEagerness to learn and grow in the IT fieldStrong problem-solving and logical thinking skillsGood communication and teamworkEligibility:Freshers or final-year students from IT, Computer Science, or related fieldsCandidates with a passion for software development and learning new technologiesPerks:Remote (Work from Home) flexibilityCertificate of InternshipHands-on experience on live projectsOpportunity to get hired full-time after the internshipfor better response visit :- https://indigiworld.in/



        
            Show more
          

          



        
            Show less",Cloud Engineer,Entry Level,7,2025-10-09 12:32:53
