title,company,location,link,description,searched_for,experience_level_filter,days_back,scraped_at
"Game Development Internship in Noida, Delhi, Ghaziabad, Greater Noida, Gautam Buddha Nagar (Hybrid)",Web3task,"Delhi, India",https://in.linkedin.com/jobs/view/game-development-internship-in-noida-delhi-ghaziabad-greater-noida-gautam-buddha-nagar-hybrid-at-web3task-4311199462?position=44&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=BRv39w8JR5Fp9VkPFi4%2BZg%3D%3D,"We are seeking a highly analytical and versatile Game Developer to join our team. This is a foundational role for a passionate developer who wants to build compelling game experiences across platforms, with an approach rooted in strong engineering principles, mathematics, and physics.Selected Intern’s Day-to-day Responsibilities Include Game Development (2D Focus): Design, implement, and optimize robust gameplay systems primarily using the Unity Engine with C#. This includes developing 2D character controllers, environmental interactions, and custom physics behaviors. Code Architecture: Focus on writing clean, modular, and reusable code, adhering to software design patterns (e.g., Component-Based Architecture) to ensure project scalability and maintainability. System Implementation: Implement and maintain various game systems, including input management, animation integration (Mecanim), and audio systems. Technical Agility: Demonstrate an eager willingness to learn and adapt to newprogramming languages, tools, or platform APIs as project needs evolve. Ownership: Willingness to take end-to-end ownership of projects, from initial architecture design to final deployment on target stores (iOS and Android). Performance Optimization: Profile and optimize code to ensure smooth frame rates and efficient resource usage on target platforms (PC, Mobile).About Company: We are a dedicated team of passionate product managers, full stack developers, UX/UI designers, QA engineers, and marketing experts helping businesses of every size, from new startups to public companies, launch their projects using our software.
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:24:15
Post Doc Fellow,GE Aerospace,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/post-doc-fellow-at-ge-aerospace-4312055710?position=45&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=pV0q2uTHVtp2jzVI15mQRg%3D%3D,"Job Description SummaryWe are looking to grow our AI Systems at GE Aerospace Research & are looking for top notch researchers to be part of this exciting journey. As a group, we innovate and execute on the R&D strategy for GE Aerospace on a range of problems from designing inspections solutions for aircraft engines to building predictive/prescriptive analytics for a variety of applications that improve process efficiencies in the business.Job DescriptionJob Description SummaryWe are looking to grow our AI Systems at GE Aerospace Research & are looking for top notch researchers to be part of this exciting journey. As a group, we innovate and execute on the R&D strategy for GE Aerospace on a range of problems from designing inspections solutions for aircraft engines to building predictive/prescriptive analytics for a variety of applications that improve process efficiencies in the business.Site OverviewEstablished in 2000, the John F. Welch Technology Center (JFWTC) in Bengaluru is our multidisciplinary research and engineering center. Engineers and scientists at JFWTC have contributed to hundreds of aviation patents, pioneering breakthroughs in engine technologies, advanced materials, and additive manufacturing.Job DescriptionWe are looking for highly motivated people with proven track record to conduct research in natural language processing, artificial intelligence, and machine learning. As a Research Intern, you will be working with scientists in GE Aerospace Research to develop search and recommendation systems to improve the productivity of our Engineering teams. Your responsibilities will include developing and implementing algorithms to process Aerospace domain data for recommendation systems, design experiments, conduct thorough evaluations, and document your work (e.g., publications, invention disclosures). It will also include effectively communicating your findings with the appropriate stakeholders. You will encounter and have an opportunity to tackle unique challenges posed by the data and problems in the Aerospace domain including data quality, highly domain specific vocabulary, and how to integrate NLP/LLM-based solutions into our safety critical and regulated workflows and processes.Required QualificationsFull-time Master’s with 4+ yrs exp or PhD Degree program in Computer Science, Electronics, Industrial, Electrical, Mechanical or related Engineering field with specialization in Natural Language Processing, Machine Learning, AI or Statistics.At least one of year of experience in conducting independent research ideally in the following areas: Large Language Models, Entity and Relation extraction, Zero / Few-shot Learning.Proficient in implementing algorithms, data pipelines and solutions in Python.Self-starter, ability to work in ambiguous environments, and excellent communication skills.Ideal Candidate:Should have experience in data analytics, optimization, estimation, or detection algorithms.  Desired CharacteristicsA PhD Degree program with at least three years of experience in conducting independent research.Previous experience in training, fine-tuning (including instruction-tuning), and deploying Large Language Models.Proven track record of publications at top AI conferences (or co-located workshops).Experience of working with problems and data from industrial domains (Aviation, Energy, Healthcare, Manufacturing, etc.).Strong foundations in design, analysis, and implementation of algorithms in different computing architectures is desired.Experience with computer vision algorithms is a plus.At GE Aerospace, we have a relentless dedication to the future of safe and more sustainable flight and believe in our talented people to make it happen. Here, you will have the opportunity to work on really cool things with really smart and collaborative people. Together, we will mobilize a new era of growth in aerospace and defense. Where others stop, we accelerate.
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:24:24
front-end developer intern,Geniuses Factory,"Koderma, Jharkhand, India",https://in.linkedin.com/jobs/view/front-end-developer-intern-at-geniuses-factory-4308759650?position=46&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=zNnV6EonxKisIftojoPSQQ%3D%3D,"DescriptionWe are looking for a Front-End Developer Intern to join Geniuses Factory, a leading company in the Education Management industry. As a Front-End Developer Intern, you will play a crucial role in developing and maintaining the front-end of our software applications. This internship offers a great opportunity to gain hands-on experience in software development and work on exciting projects in a remote setting.As a Front-End Developer Intern at Geniuses Factory, you will be involved in creating user-friendly interfaces, optimizing web applications for maximum speed and scalability, and collaborating with cross-functional teams to deliver high-quality products. This role is essential in ensuring a seamless user experience and driving innovation in our software solutions.ResponsibilitiesDeveloping user-facing features using HTML, CSS, and JavaScriptOptimizing applications for maximum speed and scalabilityCollaborating with back-end developers and web designers to improve usabilityCreating quality mockups and prototypesEnsuring the technical feasibility of UI/UX designsImplementing responsive design principlesFixing bugs and troubleshooting issuesStaying up-to-date on emerging technologiesRequirementsProficiency in HTML, CSS, and JavaScriptBasic understanding of server-side CSS pre-processing platformsKnowledge of web development tools and frameworksStrong problem-solving skillsAbility to work in a team environmentAttention to detailGood communication skillsPassion for learning and growing in the field of front-end development



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:24:35
"Game Development Internship in Noida, Delhi, Ghaziabad, Greater Noida, Gautam Buddha Nagar (Hybrid)",Web3task,"Gautam Buddha Nagar, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/game-development-internship-in-noida-delhi-ghaziabad-greater-noida-gautam-buddha-nagar-hybrid-at-web3task-4311199461?position=47&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=hh1X1ZPe8gQxBiSs4wHmmQ%3D%3D,"We are seeking a highly analytical and versatile Game Developer to join our team. This is a foundational role for a passionate developer who wants to build compelling game experiences across platforms, with an approach rooted in strong engineering principles, mathematics, and physics.Selected Intern’s Day-to-day Responsibilities Include Game Development (2D Focus): Design, implement, and optimize robust gameplay systems primarily using the Unity Engine with C#. This includes developing 2D character controllers, environmental interactions, and custom physics behaviors. Code Architecture: Focus on writing clean, modular, and reusable code, adhering to software design patterns (e.g., Component-Based Architecture) to ensure project scalability and maintainability. System Implementation: Implement and maintain various game systems, including input management, animation integration (Mecanim), and audio systems. Technical Agility: Demonstrate an eager willingness to learn and adapt to newprogramming languages, tools, or platform APIs as project needs evolve. Ownership: Willingness to take end-to-end ownership of projects, from initial architecture design to final deployment on target stores (iOS and Android). Performance Optimization: Profile and optimize code to ensure smooth frame rates and efficient resource usage on target platforms (PC, Mobile).About Company: We are a dedicated team of passionate product managers, full stack developers, UX/UI designers, QA engineers, and marketing experts helping businesses of every size, from new startups to public companies, launch their projects using our software.
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:24:44
"Game Development Internship in Noida, Delhi, Ghaziabad, Greater Noida, Gautam Buddha Nagar (Hybrid)",Web3task,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/game-development-internship-in-noida-delhi-ghaziabad-greater-noida-gautam-buddha-nagar-hybrid-at-web3task-4311186729?position=48&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=jwWJ7vjAJADlILl2qn0Xbw%3D%3D,"We are seeking a highly analytical and versatile Game Developer to join our team. This is a foundational role for a passionate developer who wants to build compelling game experiences across platforms, with an approach rooted in strong engineering principles, mathematics, and physics.Selected Intern’s Day-to-day Responsibilities Include Game Development (2D Focus): Design, implement, and optimize robust gameplay systems primarily using the Unity Engine with C#. This includes developing 2D character controllers, environmental interactions, and custom physics behaviors. Code Architecture: Focus on writing clean, modular, and reusable code, adhering to software design patterns (e.g., Component-Based Architecture) to ensure project scalability and maintainability. System Implementation: Implement and maintain various game systems, including input management, animation integration (Mecanim), and audio systems. Technical Agility: Demonstrate an eager willingness to learn and adapt to newprogramming languages, tools, or platform APIs as project needs evolve. Ownership: Willingness to take end-to-end ownership of projects, from initial architecture design to final deployment on target stores (iOS and Android). Performance Optimization: Profile and optimize code to ensure smooth frame rates and efficient resource usage on target platforms (PC, Mobile).About Company: We are a dedicated team of passionate product managers, full stack developers, UX/UI designers, QA engineers, and marketing experts helping businesses of every size, from new startups to public companies, launch their projects using our software.
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:24:54
"Game Development Internship in Noida, Delhi, Ghaziabad, Greater Noida, Gautam Buddha Nagar (Hybrid)",Web3task,"Ghaziabad, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/game-development-internship-in-noida-delhi-ghaziabad-greater-noida-gautam-buddha-nagar-hybrid-at-web3task-4311188704?position=49&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=dRZyPFAtat5EhoiceA3nKA%3D%3D,"We are seeking a highly analytical and versatile Game Developer to join our team. This is a foundational role for a passionate developer who wants to build compelling game experiences across platforms, with an approach rooted in strong engineering principles, mathematics, and physics.Selected Intern’s Day-to-day Responsibilities Include Game Development (2D Focus): Design, implement, and optimize robust gameplay systems primarily using the Unity Engine with C#. This includes developing 2D character controllers, environmental interactions, and custom physics behaviors. Code Architecture: Focus on writing clean, modular, and reusable code, adhering to software design patterns (e.g., Component-Based Architecture) to ensure project scalability and maintainability. System Implementation: Implement and maintain various game systems, including input management, animation integration (Mecanim), and audio systems. Technical Agility: Demonstrate an eager willingness to learn and adapt to newprogramming languages, tools, or platform APIs as project needs evolve. Ownership: Willingness to take end-to-end ownership of projects, from initial architecture design to final deployment on target stores (iOS and Android). Performance Optimization: Profile and optimize code to ensure smooth frame rates and efficient resource usage on target platforms (PC, Mobile).About Company: We are a dedicated team of passionate product managers, full stack developers, UX/UI designers, QA engineers, and marketing experts helping businesses of every size, from new startups to public companies, launch their projects using our software.
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:25:03
"Software Testing Internship in Chandigarh, Mohali, Chandigarh",Relinns Technologies,"Sahibzada Ajit Singh Nagar, Punjab, India",https://in.linkedin.com/jobs/view/software-testing-internship-in-chandigarh-mohali-chandigarh-at-relinns-technologies-4311755113?position=50&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=VurQ8%2BfsUyK0G7weKK766g%3D%3D,"Selected Intern's Day-to-day Responsibilities Include Understand business processes and client requirements for the project Create detailed, comprehensive, and well-structured test plans and test cases Identify, record, document thoroughly, and track bugs Estimate, prioritize, plan and coordinate testing activities Develop and apply testing processes for new and existing products to meet client needs Liaise with internal teams (developers and product managers) to understand system requirements Perform both manual and automated testing and investigate automation test failures Work closely with development teams to improve test coverage & quality and assist in resolving issues identified during testing Meet departmental goals and define key performance indicators (KPIs) Prepare the status report of testing activities Update project managers regularly about the progress of testing activities Perform other duties as assignedAbout Company: We are a team of enthusiastic and hardworking professionals. We are the supposed navy seals of the internet world. Driven by a fierce passion for technology, we ensure to create and deliver excellence in all our client engagements, and more often than not, we make sure to exceed expectations. Having completed 3 years recently in this field, we have managed to garner clients from across the globe, with our clientele stats spanning different countries, ranging from the UK, USA, Italy, and Canada to Australia, Singapore, and New Zealand.
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:25:09
Full Stack Developer (Internship),CloudRedux,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/full-stack-developer-internship-at-cloudredux-4308733905?position=51&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=Lkw0m3M3JuhYL95N%2B043%2Fw%3D%3D,"Job Title - Full Stack DeveloperOur Recruitment ProcedureApplication Submission → HR Screening Call → Interview → Assignment → Onboarding ProcessWhen it pours, it rains. We believe creativity is the key to truly understanding a product/service, and of course, taking it to its true potential. In that journey to match the A’s to the Z’s, we often find ourselves looking for like-minded, quirky, witty, humorous, sometimes sarcastic, but committed to their work professionals (Aye, some decency should be there, right?).Who Are We?CloudRedux ventures into the field of solutions. We don’t believe in creating and selling a basket of goods and services. We create solutions that drive change, solutions that matter!People of CloudRedux work smart and party with passion..! And that’s why we’re not an ‘it’, i.e., a non-living thing, we are an organism, living, breathing, and loving what we do.Whether it be creating something new, or tuning and modifying something up and running, we do it all. Letting our thoughts become things - big things, we are a one-stop house to tickle your creativity, inquisitiveness, and of course, credibility.Innovation stands at the core of our business & professionalism is what supports the wireframe of our organizational architecture.Key ResponsibilitiesStrong HTML 5.0 skillsSolid understanding of data structures, algorithms, databases and other fundamentals for writing optimized JavaScript code.Know-how of frontend technologies and a fair full stack development experience.Must have experience in React.js and/or Node.js frameworkStrong customer focused approach, excellent problem solving and analytical skills.Software development lifecycle and usage of industry best practices for coding and application design.UI framework development, performance optimization techniques and methods.Should be able to prototype creative solutions quickly, and be able to collaborate with others in crafting and implementing your technical vision.Preferred SkillsExperience in developing/building SPAs to medium to large scale web applications in React, Angular and/or Next.Understanding of importance and implementation of accessibility and security compliance in web applications.Strong (or intermediate) proﬁciency with web related protocols and architectures (MVC, RESTful APIs, JSON, HTTP)Advanced ReactJS and knowledge of related libraries (storybooks/redux/thunk/saga/router).Experience with GraphQL, and Typescript or other typed languages is highly valuedAdvanced CSS-in-JS (styled-components/emotion js) knowledge.Working experience with Git, CI/CD and other similar workﬂows.PerksCertiﬁcate and Letter of Recommendation.5 Days a weekPaid InternshipNot soo Formal Dress Code (+ Monday Motivation)Achieve Full-Time employee status at CloudRedux! (Based solely on your performance)As you must’ve noticed, we’re picky people, especially more when it comes to our team. So, you will start as an Intern, but you always have the opportunity to become a FULL-time member. Everything depends upon your performance and other secret vetting checks that we do, hahaha!Quick thought: Why an internship?Quick answer: Because, why not! We need to know you, you need to know us. And before we go into a commitment (FTE ➡ Full-Time Employee), this is important!
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:25:16
Software Engineer Intern,Readyly,India,https://in.linkedin.com/jobs/view/software-engineer-intern-at-readyly-4310323966?position=52&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=bFCx5rnEtNOGXmPkTHjsEA%3D%3D,"About the Role We are looking for a passionate and motivated Software Engineer Intern to join our engineering team. The ideal candidate will help build high-quality, scalable, and testable applications while gaining hands-on experience with modern technologies and cloud platforms.ResponsibilitiesDevelop high-quality, maintainable software and web applications.Design, implement, and test scalable features.Analyze and enhance existing software systems for performance and reliability.Collaborate with cross-functional teams to define, design, and ship new features.Identify, troubleshoot, and resolve software defects efficiently.QualificationsBachelor’s degree (or pursuing) in Computer Science, Information Technology, or a related field.Strong understanding of data structures, algorithms, and software design principles.Hands-on experience in one or more of the following:React.js, Node.js, PythonAWS Lambda and serverless architecturesAWS Certification is a plus.Stipend and Work Hours₹25,000 per month﻿Duration: 6 months20 hours per week (part-time)Exceptional interns may be offered a full-time Software Development Engineer (SDE) role upon successful completion of the internship, with a competitive annual salary package.



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:25:27
"Software Testing Internship in Chandigarh, Mohali, Chandigarh",Relinns Technologies,"Chandigarh, Chandigarh, India",https://in.linkedin.com/jobs/view/software-testing-internship-in-chandigarh-mohali-chandigarh-at-relinns-technologies-4311752530?position=53&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=zv0wTzsZQ7emDse9molELA%3D%3D,"Selected Intern's Day-to-day Responsibilities Include Understand business processes and client requirements for the project Create detailed, comprehensive, and well-structured test plans and test cases Identify, record, document thoroughly, and track bugs Estimate, prioritize, plan and coordinate testing activities Develop and apply testing processes for new and existing products to meet client needs Liaise with internal teams (developers and product managers) to understand system requirements Perform both manual and automated testing and investigate automation test failures Work closely with development teams to improve test coverage & quality and assist in resolving issues identified during testing Meet departmental goals and define key performance indicators (KPIs) Prepare the status report of testing activities Update project managers regularly about the progress of testing activities Perform other duties as assignedAbout Company: We are a team of enthusiastic and hardworking professionals. We are the supposed navy seals of the internet world. Driven by a fierce passion for technology, we ensure to create and deliver excellence in all our client engagements, and more often than not, we make sure to exceed expectations. Having completed 3 years recently in this field, we have managed to garner clients from across the globe, with our clientele stats spanning different countries, ranging from the UK, USA, Italy, and Canada to Australia, Singapore, and New Zealand.
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:25:35
DevOps Engineer Intern - Indore/Hyderabad - Job ID-109579,Techdome,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/devops-engineer-intern-indore-hyderabad-job-id-109579-at-techdome-4311745138?position=54&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=INH%2B4V28iWsml%2Fazylk1Ig%3D%3D,"Job SummaryWe are looking for an energetic and ambitious DevOps Trainee within our team or organization. Who must have primary necessary skills and knowledge related to the field of DevOps, which combines software development (Dev) and IT operations (Ops) to improve collaboration, efficiency, and software delivery processes.ResponsibilitiesLearning and training in various aspects of DevOps. Collaborating with different teams to understand workflows and challenges. Assisting in infrastructure management and configuration. Participating in setting up and maintaining CI/CD pipelines. Monitoring and logging system health and performance. Learning and using version control systems like Git. Scripting and automating tasks using languages like Bash or Python. Understanding and integrating security practices into the development process. Creating and maintaining documentation. Problem-solving and troubleshooting issues. RequirementsBachelor's degree in computer science or related field (preferred) Experience- fresher to 2 year. Basic knowledge of software development and version control Passion for technology and continuous learning Strong collaboration skills Problem-solving abilities and attention to detail Understanding of Agile methodologiesFamiliarity with DevOps tools and technologiesAdaptability and flexibility Strong work ethic and time management skills At Techdome, We Don’t Just Offer a Job—we Offer a Growth-driven, Rewarding, And Engaging Workplace Where Your Contributions Are Valued. Here’s What Makes Us Stand OutAccelerated Career GrowthCertification reimbursement – We support your upskilling by covering certification costs.Innovation & Continuous LearningTech Sessions & Knowledge Sharing – Regular sessions to stay updated on industry trends.Techdome garage section – To encourage new IdeasRewards & RecognitionPerformance-based incentives – Competitive rewards for top performers.Employee Wellbeing & Work-Life BalanceGroup InsuranceWellness SupportFun & Engaging Work CultureFun Fridays – Activities & Games



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:25:47
Interesting Job Opportunity: Cloud Support Engineer - SysOps,Comprinno,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/interesting-job-opportunity-cloud-support-engineer-sysops-at-comprinno-4310058054?position=55&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=LaaIE7unYPdzMiK5Sbiocg%3D%3D,"Job Description : Bachelors/Engineering in Computer Science/IT/ECE.Experience : Should have 0-6 months of experience.Certificate : AWS SysOps Associate/Redhat certifiedLocation : Pune(Work from the office), Rotational shift3 months Internship and employment can be offered based on internship performance.Roles & Responsibilities Should have hands-on experience with Linux and Windows OS setup. Should be familiar with monitoring tools Cloud watch and other cloud tools etc. Familiarity with other AWS services such as Account creation, VPC, Cloud Front, IAM, ALB, EC2, RDS, Route 53, Auto scaling, Lambda, etc. Should be ready to work in rotation on a 24x7 schedule, and be available on call at other times due to the critical nature of the role. Should be versatile in problem-solving and resolving complex issues ranging from OS and application faults to creatively improving solution design. Level one and two Knowledge of operating systems - Linux and Windows. Good communication skills. Should have good hands-on experience in Cloud Cost Optimization, Security Audits and reporting Must feel comfortable working in a fast-paced, dynamic, and flexible environment; Participation in an on-call rotation and operating effectively in a global 247 environment.Technical Skills Cloud Knowledge - Amazon AWS, Google Cloud Platform, or Microsoft Azure; Requires the ability to multitask and work well under pressure; Scripting knowledge will be an added advantage like - Shell, Python Strong and Linux/Unix administration Requires excellent communication skills, both verbal and written; Ability to learn new technologies quickly with some support and guidance; Monitor site reliability and performance; Monitor and analyze system logs and RCA; Ability to think outside of the box to generate creative solutions to problems;SOFT SKILLS : Should possess excellent Verbal/Written/Presentation skills(ref:hirist.tech)
        


        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:25:53
React Developer Intern,WEBBOOST SOLUTION IT SERVICES,India,https://in.linkedin.com/jobs/view/react-developer-intern-at-webboost-solution-it-services-4312030573?position=56&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=3OisUEujs55gRRBBrIlyBw%3D%3D,"Job Title: React Developer Intern (Paid)Company: WebBoost Solutions by UMLocation: RemoteDuration: 3 monthsEmployment Opportunity: Potential full-time role based on performance, with a Certificate of Internship.About WebBoost Solutions by UMWebBoost Solutions by UM provides students and graduates with practical learning opportunities and career growth in web development through real-world projects and hands-on training.Role OverviewAs a React Developer Intern, you will work on developing dynamic, responsive, and scalable web applications using React.js. This internship will help you strengthen your front-end development skills and gain real-world experience in building modern applications.Responsibilities✅ Develop and maintain user interfaces using React.js.✅ Build reusable components and front-end libraries for future use.✅ Integrate APIs and work with backend teams to deliver seamless applications.✅ Debug, test, and optimize applications for maximum speed and scalability.✅ Stay updated with the latest React features and industry best practices.Requirements🎓 Currently enrolled in or recently graduated from Computer Science, IT, or a related program.💻 Strong knowledge of JavaScript, HTML, and CSS.⚛️ Hands-on experience with React.js and state management (Redux/Context API preferred).🌐 Familiarity with RESTful APIs and JSON.🗣 Strong problem-solving, communication, and teamwork skills.Stipend & Benefits💰 Stipend: ₹7,500 - ₹15,000 (Performance-Based).✔ Gain hands-on React development experience.✔ Certificate of Internship & Letter of Recommendation.✔ Build a strong portfolio with real-world projects.How to Apply📩 Submit your application by 09th October 2025 with ""React Developer Intern Application"" as the subject.Equal OpportunityWebBoost Solutions by UM is an equal opportunity employer, encouraging applications from candidates of all backgrounds.



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:26:05
Software Engineer II,Mastercard,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/software-engineer-ii-at-mastercard-4299565852?position=57&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=2AceTpGK1fx74818W1mJvw%3D%3D,"Our PurposeMastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest potential.Title And SummarySoftware Engineer IIMastercard Launch is a full-time graduate development program designed to build the skills we leverage most as an innovator in the payments space, connects employees in enriching ways, and immerses new talent into our Doing Well by Doing Good culture. This program is meant for those who dare to be greater and those who wish to make a real impact in the world. Eligibility requires degree completion of a bachelors or masters degree in December of 2020 or May 2021.Mastercard’s software engineering teams leverage Agile development principles, advanced development and design practices, and an obsession over security, reliability, and performance to deliver solutions that delight our customers. As a software development engineer, you’ll develop advanced technologies and applications that are revolutionizing payments. Are you passionate about software engineering? Do you enjoy seeing the impact your code has on a wide range of customers? Do you want to work for a company that offers above and beyond benefits including paid parental leave, flexible work hours, gift matching, and even volunteer incentives while encouraging your own professional learning and development? Do you thrive in a place where you are continuously learning more while growing your skills and career? Do you want to join a Company that offers a competitive benefits-and rewards program that attracts, develops and retains the most talented employees around the world? Do you want to join an inclusive culture where employees, in all their diversity, feel valued, respected and who can bring their authentic selves to work? Learn more at Mastercard’s Corporate Sustainability Report.Role Hands-on developer who writes high quality, secure code for a small to mid-sized component or feature that is modular, functional and testable. Contribute to all parts of the software’s development including design, development, documentation, and testing. Have strong ownership of your team’s software and are deep in the maintenance characteristics, runtime properties and dependencies including hardware, operating system, and build. Communicate, collaborate and work effectively in a global environment.All About You Currently enrolled in a bachelor’s or master’s degree program majoring in Computer Science or a related field with a graduation date of December 2020 or May 2021. Strong foundation in algorithms, data structures and core computer science concepts. Evidence of working with object-oriented development and design patterns. Proficiency in one or more modern programming languages such as Java, Python, C++ etc. Strong written and verbal English communications skills. Strong analytical and excellent problem-solving skills. Experience working in an Agile environment. Corporate Security Responsibility All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must:Abide by Mastercard’s security policies and practices;Ensure the confidentiality and integrity of the information being accessed;Report any suspected information security violation or breach, andComplete all periodic mandatory security trainings in accordance with Mastercard’s guidelines.



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:26:15
Frontend Developer,Zetheta Algorithms Private Limited,India,https://in.linkedin.com/jobs/view/frontend-developer-at-zetheta-algorithms-private-limited-4311247659?position=58&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=g6svZ0zYYt1DpkHEgiSMnA%3D%3D,"About the Company:ZeTheta Algorithms Private Limited is a FinTech start-up which has been recently set up and is developing innovative AI tools.https://www.instagram.com/zetheta.officialAbout the Role:The Front-End Web Developer Intern will be responsible for creating responsive and interactive user interfaces for our web applications. This includes wire framing, building the website's home page, user dashboards, and integrating AI features with an engaging and intuitive design.Responsibilities:Develop responsive web interfaces using HTML, CSS, and JavaScriptCreate interactive UI components using React.js + Tailwind CSS (or Vue.js, Angular)Design user interfaces for multiple AI features and data visualizationUtilize UI libraries like Bootstrap or Material UI for consistent stylingImplement front-end form validation and user input handlingEnsure cross-browser compatibility and responsive design for mobile devicesConnect front-end components with RESTful APIs using Axios/FetchCollaborate with back-end developers to integrate UI components with server-side logicOptimize web applications for maximum speed and scalabilityParticipate in code reviews and implement feedback from senior developersQualifications:Student or Fresh Graduate. No experience required.Srong programming skills in HTML, CSS, and JavaScriptBasic proficiency in React.js and Tailwind CSSUnderstanding of responsive design principlesFamiliarity with API integration (Axios/Fetch)Knowledge of UI/UX best practicesBasic understanding of browser rendering and performanceAbility to work independently in a remote settingBenefits:Opportunity to build practical skills with modern front-end technologiesEnhance your professional portfolio with real-world projectsExposure to FinTech industry and AI applicationsRemote work flexibilityInternship Details:Duration: Self Paced with options of 1, 2, 3, 4 or 6 months.Type: Unpaid



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:26:25
React Native Developer Intern,Sihari Labs Pvt Ltd,India,https://in.linkedin.com/jobs/view/react-native-developer-intern-at-sihari-labs-pvt-ltd-4310304730?position=59&pageNum=0&refId=orjwefivc1QHPkOHaUsSiA%3D%3D&trackingId=y1TTt4c9R4vdc44Tqta9RQ%3D%3D,"Company DescriptionSihari Labs Pvt Ltd is a dynamic technology company specializing in software development, AI agent development, mobile app development, and web development. We leverage cutting-edge technologies to create innovative, efficient, and user-friendly digital solutions tailored to meet the unique needs of our clients. Our expertise in artificial intelligence enables us to develop advanced AI agents that enhance business capabilities and streamline complex processes, while our mobile and web development teams craft intuitive and scalable applications designed for exceptional user experiences.Role DescriptionThis is a contract remote role for a React Native Developer Intern. The React Native Developer Intern will be responsible for contributing to front-end and back-end web development, designing and developing software solutions, and working with JavaScript, React Native, React Query and Redux.js. Typical day-to-day tasks include developing user-interface components, implementing back-end services, and ensuring the performance and responsiveness of applications. Collaboration with team members on technical aspects will also be a key component of this role.QualificationsFront-End Development skillsBack-End Web Development skills (Good to have but optional)Proficiency in Software DevelopmentExperience with JavaScript, React Native, React Query and Redux.jsStrong problem-solving and analytical skillsAbility to work independently and remotelyInterest in learning and growth within the software development field



        
            Show more
          

          



        
            Show less",Data Scientist,Entry Level,7,2025-10-08 21:26:31
